,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
23814,23814,sinetrin,['sinetrin'],sinetrin,de,['sinetrin'],['sinetrin'],['sinetrin'],['sinetrin'],"[('sinetrin', 'NN')]","[('sinetrin', 'n')]",['sinetrin']
23818,23818,nankz,['nankz'],nankz,fr,['nankz'],['nankz'],['nankz'],['nankz'],"[('nankz', 'NN')]","[('nankz', 'n')]",['nankz']
23819,23819,smarfen,['smarfen'],smarfen,de,['smarfen'],['smarfen'],['smarfen'],['smarfen'],"[('smarfen', 'NN')]","[('smarfen', 'n')]",['smarfen']
23820,23820,mnit,['mnit'],mnit,pl,['mnit'],['mnit'],['mnit'],['mnit'],"[('mnit', 'NN')]","[('mnit', 'n')]",['mnit']
23821,23821,siken,['siken'],siken,hu,['siken'],['siken'],['siken'],['siken'],"[('siken', 'NN')]","[('siken', 'n')]",['siken']
23822,23822,kesukaaan,['kesukaaan'],kesukaaan,tr,['kesukaaan'],['kesukaaan'],['kesukaaan'],['kesukaaan'],"[('kesukaaan', 'NN')]","[('kesukaaan', 'n')]",['kesukaaan']
23824,23824,riskanoviitaa,['riskanoviitaa'],riskanoviitaa,fi,['riskanoviitaa'],['riskanoviitaa'],['riskanoviitaa'],['riskanoviitaa'],"[('riskanoviitaa', 'NN')]","[('riskanoviitaa', 'n')]",['riskanoviitaa']
23829,23829,fra,['fra'],fra,no,['fra'],['fra'],['fra'],['fra'],"[('fra', 'NN')]","[('fra', 'n')]",['fra']
23830,23830,ferdyan,['ferdyan'],ferdyan,ce,['ferdyan'],['ferdyan'],['ferdyan'],['ferdyan'],"[('ferdyan', 'NN')]","[('ferdyan', 'n')]",['ferdyan']
23831,23831,uhy,['uhy'],uhy,cs,['uhy'],['uhy'],['uhy'],['uhy'],"[('uhy', 'NN')]","[('uhy', 'n')]",['uhy']
23832,23832,ancok,['ancok'],ancok,it,['ancok'],['ancok'],['ancok'],['ancok'],"[('ancok', 'NN')]","[('ancok', 'n')]",['ancok']
23834,23834,langgnaan,['langgnaan'],langgnaan,id,['langgnaan'],['langgnaan'],['langgnaan'],['langgnaan'],"[('langgnaan', 'NN')]","[('langgnaan', 'n')]",['langgnaan']
23835,23835,supprize,['supprize'],supprize,fr,['supprize'],['supprize'],['supprize'],['supprize'],"[('supprize', 'VB')]","[('supprize', 'v')]",['supprize']
23836,23836,ist,['ist'],ist,de,['ist'],['ist'],['ist'],['ist'],"[('ist', 'NN')]","[('ist', 'n')]",['ist']
23837,23837,pitz,['pitz'],pitz,de,['pitz'],['pitz'],['pitz'],['pitz'],"[('pitz', 'NN')]","[('pitz', 'n')]",['pitz']
23838,23838,kedala,['kedala'],kedala,ms,['kedala'],['kedala'],['kedala'],['kedala'],"[('kedala', 'NN')]","[('kedala', 'n')]",['kedala']
23839,23839,sayavrebutan,['sayavrebutan'],sayavrebutan,tr,['sayavrebutan'],['sayavrebutan'],['sayavrebutan'],['sayavrebutan'],"[('sayavrebutan', 'NN')]","[('sayavrebutan', 'n')]",['sayavrebutan']
23841,23841,jlz,['jlz'],jlz,hi,['jlz'],['jlz'],['jlz'],['jlz'],"[('jlz', 'NN')]","[('jlz', 'n')]",['jlz']
23843,23843,irmawati,['irmawati'],irmawati,id,['irmawati'],['irmawati'],['irmawati'],['irmawati'],"[('irmawati', 'NN')]","[('irmawati', 'n')]",['irmawati']
23844,23844,mhdilham,['mhdilham'],mhdilham,no,['mhdilham'],['mhdilham'],['mhdilham'],['mhdilham'],"[('mhdilham', 'NN')]","[('mhdilham', 'n')]",['mhdilham']
23845,23845,jabrix,['jabrix'],jabrix,de,['jabrix'],['jabrix'],['jabrix'],['jabrix'],"[('jabrix', 'NN')]","[('jabrix', 'n')]",['jabrix']
23846,23846,irvantio,['irvantio'],irvantio,de,['irvantio'],['irvantio'],['irvantio'],['irvantio'],"[('irvantio', 'NN')]","[('irvantio', 'n')]",['irvantio']
23848,23848,alacarte,['alacarte'],alacarte,pt,['alacarte'],['alacarte'],['alacarte'],['alacarte'],"[('alacarte', 'NN')]","[('alacarte', 'n')]",['alacarte']
23849,23849,mnggunaknnya,['mnggunaknnya'],mnggunaknnya,id,['mnggunaknnya'],['mnggunaknnya'],['mnggunaknnya'],['mnggunaknnya'],"[('mnggunaknnya', 'NN')]","[('mnggunaknnya', 'n')]",['mnggunaknnya']
23850,23850,nog,['nog'],nog,nl,['nog'],['nog'],['nog'],['nog'],"[('nog', 'NN')]","[('nog', 'n')]",['nog']
23851,23851,darajat,['darajat'],darajat,ms,['darajat'],['darajat'],['darajat'],['darajat'],"[('darajat', 'NN')]","[('darajat', 'n')]",['darajat']
23853,23853,wanti,['wanti'],wanti,it,['wanti'],['wanti'],['wanti'],['wanti'],"[('wanti', 'NN')]","[('wanti', 'n')]",['wanti']
23856,23856,fadlun,['fadlun'],fadlun,de,['fadlun'],['fadlun'],['fadlun'],['fadlun'],"[('fadlun', 'NN')]","[('fadlun', 'n')]",['fadlun']
23857,23857,ajunmas,['ajunmas'],ajunmas,pt,['ajunmas'],['ajunmas'],['ajunmas'],['ajunmas'],"[('ajunmas', 'NN')]","[('ajunmas', 'n')]",['ajunmas']
23858,23858,inbox,['inbox'],inbox,ru,['inbox'],['inbox'],['inbox'],['inbox'],"[('inbox', 'NN')]","[('inbox', 'n')]",['inbox']
23859,23859,ipue,['ipue'],ipue,el,['ipue'],['ipue'],['ipue'],['ipue'],"[('ipue', 'NN')]","[('ipue', 'n')]",['ipue']
23860,23860,gudgetnya,['gudgetnya'],gudgetnya,id,['gudgetnya'],['gudgetnya'],['gudgetnya'],['gudgetnya'],"[('gudgetnya', 'NN')]","[('gudgetnya', 'n')]",['gudgetnya']
23863,23863,elsanti,['elsanti'],elsanti,ca,['elsanti'],['elsanti'],['elsanti'],['elsanti'],"[('elsanti', 'NN')]","[('elsanti', 'n')]",['elsanti']
23865,23865,parulian,['parulian'],parulian,fr,['parulian'],['parulian'],['parulian'],['parulian'],"[('parulian', 'JJ')]","[('parulian', 'a')]",['parulian']
23867,23867,hahahha,['hahahha'],hahahha,fi,['hahahha'],['hahahha'],['hahahha'],['hahahha'],"[('hahahha', 'NN')]","[('hahahha', 'n')]",['hahahha']
23869,23869,moreno,['moreno'],moreno,es,['moreno'],['moreno'],['moreno'],['moreno'],"[('moreno', 'NN')]","[('moreno', 'n')]",['moreno']
23870,23870,kaulitas,['kaulitas'],kaulitas,es,['kaulitas'],['kaulitas'],['kaulitas'],['kaulitas'],"[('kaulitas', 'NNS')]","[('kaulitas', 'n')]",['kaulitas']
23871,23871,fuadu,['fuadu'],fuadu,cy,['fuadu'],['fuadu'],['fuadu'],['fuadu'],"[('fuadu', 'NN')]","[('fuadu', 'n')]",['fuadu']
23872,23872,guuhh,['guuhh'],guuhh,de,['guuhh'],['guuhh'],['guuhh'],['guuhh'],"[('guuhh', 'NN')]","[('guuhh', 'n')]",['guuhh']
23873,23873,bpmtpk,['bpmtpk'],bpmtpk,de,['bpmtpk'],['bpmtpk'],['bpmtpk'],['bpmtpk'],"[('bpmtpk', 'NN')]","[('bpmtpk', 'n')]",['bpmtpk']
23874,23874,poerwoko,['poerwoko'],poerwoko,eo,['poerwoko'],['poerwoko'],['poerwoko'],['poerwoko'],"[('poerwoko', 'NN')]","[('poerwoko', 'n')]",['poerwoko']
23875,23875,sl,['sl'],sl,ja,['sl'],['sl'],['sl'],['sl'],"[('sl', 'NN')]","[('sl', 'n')]",['sl']
23876,23876,hya,['hya'],hya,sv,['hya'],['hya'],['hya'],['hya'],"[('hya', 'NN')]","[('hya', 'n')]",['hya']
23877,23877,mndptkn,['mndptkn'],mndptkn,sv,['mndptkn'],['mndptkn'],['mndptkn'],['mndptkn'],"[('mndptkn', 'NN')]","[('mndptkn', 'n')]",['mndptkn']
23879,23879,suandono,['suandono'],suandono,pt,['suandono'],['suandono'],['suandono'],['suandono'],"[('suandono', 'NN')]","[('suandono', 'n')]",['suandono']
23881,23881,nahdia,['nahdia'],nahdia,de,['nahdia'],['nahdia'],['nahdia'],['nahdia'],"[('nahdia', 'NN')]","[('nahdia', 'n')]",['nahdia']
23882,23882,zyxlaaa,['zyxlaaa'],zyxlaaa,de,['zyxlaaa'],['zyxlaaa'],['zyxlaaa'],['zyxlaaa'],"[('zyxlaaa', 'NN')]","[('zyxlaaa', 'n')]",['zyxlaaa']
23883,23883,strimingnya,['strimingnya'],strimingnya,id,['strimingnya'],['strimingnya'],['strimingnya'],['strimingnya'],"[('strimingnya', 'NN')]","[('strimingnya', 'n')]",['strimingnya']
23884,23884,mayong,['mayong'],mayong,es,['mayong'],['mayong'],['mayong'],['mayong'],"[('mayong', 'NN')]","[('mayong', 'n')]",['mayong']
23885,23885,bingiittssss,['bingiittssss'],bingiittssss,de,['bingiittssss'],['bingiittssss'],['bingiittssss'],['bingiittssss'],"[('bingiittssss', 'NN')]","[('bingiittssss', 'n')]",['bingiittssss']
23886,23886,eloise,['eloise'],eloise,fi,['eloise'],['eloise'],['eloise'],['eloise'],"[('eloise', 'NN')]","[('eloise', 'n')]",['eloise']
23888,23888,etar,['etar'],etar,eu,['etar'],['etar'],['etar'],['etar'],"[('etar', 'NN')]","[('etar', 'n')]",['etar']
23890,23890,tg,['tg'],tg,it,['tg'],['tg'],['tg'],['tg'],"[('tg', 'NN')]","[('tg', 'n')]",['tg']
23892,23892,fazah,['fazah'],fazah,hr,['fazah'],['fazah'],['fazah'],['fazah'],"[('fazah', 'NN')]","[('fazah', 'n')]",['fazah']
23894,23894,nggi,['nggi'],nggi,jv,['nggi'],['nggi'],['nggi'],['nggi'],"[('nggi', 'NN')]","[('nggi', 'n')]",['nggi']
23895,23895,abduljabar,['abduljabar'],abduljabar,hu,['abduljabar'],['abduljabar'],['abduljabar'],['abduljabar'],"[('abduljabar', 'NN')]","[('abduljabar', 'n')]",['abduljabar']
23896,23896,nazara,['nazara'],nazara,it,['nazara'],['nazara'],['nazara'],['nazara'],"[('nazara', 'NN')]","[('nazara', 'n')]",['nazara']
23897,23897,rommy,['rommy'],rommy,no,['rommy'],['rommy'],['rommy'],['rommy'],"[('rommy', 'NN')]","[('rommy', 'n')]",['rommy']
23899,23899,bodro,['bodro'],bodro,it,['bodro'],['bodro'],['bodro'],['bodro'],"[('bodro', 'NN')]","[('bodro', 'n')]",['bodro']
23900,23900,meyke,['meyke'],meyke,tr,['meyke'],['meyke'],['meyke'],['meyke'],"[('meyke', 'NN')]","[('meyke', 'n')]",['meyke']
23901,23901,tangahu,['tangahu'],tangahu,ms,['tangahu'],['tangahu'],['tangahu'],['tangahu'],"[('tangahu', 'NN')]","[('tangahu', 'n')]",['tangahu']
23903,23903,bawansel,['bawansel'],bawansel,sw,['bawansel'],['bawansel'],['bawansel'],['bawansel'],"[('bawansel', 'NN')]","[('bawansel', 'n')]",['bawansel']
23904,23904,isen,['isen'],isen,fi,['isen'],['isen'],['isen'],['isen'],"[('isen', 'NN')]","[('isen', 'n')]",['isen']
23905,23905,mendonloadnya,['mendonloadnya'],mendonloadnya,id,['mendonloadnya'],['mendonloadnya'],['mendonloadnya'],['mendonloadnya'],"[('mendonloadnya', 'NN')]","[('mendonloadnya', 'n')]",['mendonloadnya']
23906,23906,darwadi,['darwadi'],darwadi,ce,['darwadi'],['darwadi'],['darwadi'],['darwadi'],"[('darwadi', 'NN')]","[('darwadi', 'n')]",['darwadi']
23908,23908,bÃ gus,['bÃ gus'],bÃ gus,ca,['bÃ gus'],['bÃ gus'],['bÃ gus'],['bÃ gus'],"[('bÃ gus', 'NN')]","[('bÃ gus', 'n')]",['bÃ gus']
23909,23909,live,['live'],live,ru,['live'],['live'],['live'],['live'],"[('live', 'JJ')]","[('live', 'a')]",['live']
23912,23912,halima,['halima'],halima,hu,['halima'],['halima'],['halima'],['halima'],"[('halima', 'NN')]","[('halima', 'n')]",['halima']
23913,23913,qory,['qory'],qory,az,['qory'],['qory'],['qory'],['qory'],"[('qory', 'NN')]","[('qory', 'n')]",['qory']
23914,23914,udinno,['udinno'],udinno,it,['udinno'],['udinno'],['udinno'],['udinno'],"[('udinno', 'NN')]","[('udinno', 'n')]",['udinno']
23916,23916,abizz,['abizz'],abizz,it,['abizz'],['abizz'],['abizz'],['abizz'],"[('abizz', 'NN')]","[('abizz', 'n')]",['abizz']
23919,23919,semarang,['semarang'],semarang,id,['semarang'],['semarang'],['semarang'],['semarang'],"[('semarang', 'NN')]","[('semarang', 'n')]",['semarang']
23920,23920,yandisuneo,['yandisuneo'],yandisuneo,zh,['yandisuneo'],['yandisuneo'],['yandisuneo'],['yandisuneo'],"[('yandisuneo', 'NN')]","[('yandisuneo', 'n')]",['yandisuneo']
23921,23921,terimkasih,['terimkasih'],terimkasih,id,['terimkasih'],['terimkasih'],['terimkasih'],['terimkasih'],"[('terimkasih', 'NN')]","[('terimkasih', 'n')]",['terimkasih']
23922,23922,mazzz,['mazzz'],mazzz,hy,['mazzz'],['mazzz'],['mazzz'],['mazzz'],"[('mazzz', 'NN')]","[('mazzz', 'n')]",['mazzz']
23924,23924,juosss,['juosss'],juosss,lt,['juosss'],['juosss'],['juosss'],['juosss'],"[('juosss', 'NN')]","[('juosss', 'n')]",['juosss']
23926,23926,idol,['idol'],idol,fi,['idol'],['idol'],['idol'],['idol'],"[('idol', 'NN')]","[('idol', 'n')]",['idol']
23927,23927,atno,['atno'],atno,sh,['atno'],['atno'],['atno'],['atno'],"[('atno', 'NN')]","[('atno', 'n')]",['atno']
23929,23929,niceee,['niceee'],niceee,pl,['niceee'],['niceee'],['niceee'],['niceee'],"[('niceee', 'NN')]","[('niceee', 'n')]",['niceee']
23931,23931,lgu,['lgu'],lgu,de,['lgu'],['lgu'],['lgu'],['lgu'],"[('lgu', 'NN')]","[('lgu', 'n')]",['lgu']
23932,23932,mudahh,['mudahh'],mudahh,ms,['mudahh'],['mudahh'],['mudahh'],['mudahh'],"[('mudahh', 'NN')]","[('mudahh', 'n')]",['mudahh']
23933,23933,mencewakan,['mencewakan'],mencewakan,id,['mencewakan'],['mencewakan'],['mencewakan'],['mencewakan'],"[('mencewakan', 'NN')]","[('mencewakan', 'n')]",['mencewakan']
23934,23934,kotabdan,['kotabdan'],kotabdan,ms,['kotabdan'],['kotabdan'],['kotabdan'],['kotabdan'],"[('kotabdan', 'NN')]","[('kotabdan', 'n')]",['kotabdan']
23936,23936,bangetsih,['bangetsih'],bangetsih,id,['bangetsih'],['bangetsih'],['bangetsih'],['bangetsih'],"[('bangetsih', 'NN')]","[('bangetsih', 'n')]",['bangetsih']
23937,23937,uj,['uj'],uj,de,['uj'],['uj'],['uj'],['uj'],"[('uj', 'NN')]","[('uj', 'n')]",['uj']
23938,23938,regristasinya,['regristasinya'],regristasinya,ca,['regristasinya'],['regristasinya'],['regristasinya'],['regristasinya'],"[('regristasinya', 'NN')]","[('regristasinya', 'n')]",['regristasinya']
23939,23939,digidi,['digidi'],digidi,vi,['digidi'],['digidi'],['digidi'],['digidi'],"[('digidi', 'NN')]","[('digidi', 'n')]",['digidi']
23940,23940,putrabanteng,['putrabanteng'],putrabanteng,id,['putrabanteng'],['putrabanteng'],['putrabanteng'],['putrabanteng'],"[('putrabanteng', 'NN')]","[('putrabanteng', 'n')]",['putrabanteng']
23942,23942,haq,['haq'],haq,it,['haq'],['haq'],['haq'],['haq'],"[('haq', 'NN')]","[('haq', 'n')]",['haq']
23943,23943,ouh,['ouh'],ouh,fr,['ouh'],['ouh'],['ouh'],['ouh'],"[('ouh', 'NN')]","[('ouh', 'n')]",['ouh']
23944,23944,zos,['zos'],zos,eu,['zos'],['zos'],['zos'],['zos'],"[('zos', 'NN')]","[('zos', 'n')]",['zos']
23945,23945,mengigat,['mengigat'],mengigat,id,['mengigat'],['mengigat'],['mengigat'],['mengigat'],"[('mengigat', 'NN')]","[('mengigat', 'n')]",['mengigat']
23946,23946,gimnasih,['gimnasih'],gimnasih,id,['gimnasih'],['gimnasih'],['gimnasih'],['gimnasih'],"[('gimnasih', 'NN')]","[('gimnasih', 'n')]",['gimnasih']
23947,23947,gnakn,['gnakn'],gnakn,id,['gnakn'],['gnakn'],['gnakn'],['gnakn'],"[('gnakn', 'NN')]","[('gnakn', 'n')]",['gnakn']
23949,23949,benni,['benni'],benni,fr,['benni'],['benni'],['benni'],['benni'],"[('benni', 'NN')]","[('benni', 'n')]",['benni']
23950,23950,ramsar,['ramsar'],ramsar,ja,['ramsar'],['ramsar'],['ramsar'],['ramsar'],"[('ramsar', 'NN')]","[('ramsar', 'n')]",['ramsar']
23953,23953,ando,['ando'],ando,it,['ando'],['ando'],['ando'],['ando'],"[('ando', 'NN')]","[('ando', 'n')]",['ando']
23954,23954,teimakasih,['teimakasih'],teimakasih,id,['teimakasih'],['teimakasih'],['teimakasih'],['teimakasih'],"[('teimakasih', 'NN')]","[('teimakasih', 'n')]",['teimakasih']
23955,23955,tyang,['tyang'],tyang,mi,['tyang'],['tyang'],['tyang'],['tyang'],"[('tyang', 'NN')]","[('tyang', 'n')]",['tyang']
23956,23956,mamiqnya,['mamiqnya'],mamiqnya,nd,['mamiqnya'],['mamiqnya'],['mamiqnya'],['mamiqnya'],"[('mamiqnya', 'NN')]","[('mamiqnya', 'n')]",['mamiqnya']
23957,23957,youtubean,['youtubean'],youtubean,ja,['youtubean'],['youtubean'],['youtubean'],['youtubean'],"[('youtubean', 'NN')]","[('youtubean', 'n')]",['youtubean']
23958,23958,wigo,['wigo'],wigo,eo,['wigo'],['wigo'],['wigo'],['wigo'],"[('wigo', 'NN')]","[('wigo', 'n')]",['wigo']
23959,23959,pemutal,['pemutal'],pemutal,id,['pemutal'],['pemutal'],['pemutal'],['pemutal'],"[('pemutal', 'NN')]","[('pemutal', 'n')]",['pemutal']
23964,23964,beruntunggg,['beruntunggg'],beruntunggg,id,['beruntunggg'],['beruntunggg'],['beruntunggg'],['beruntunggg'],"[('beruntunggg', 'NN')]","[('beruntunggg', 'n')]",['beruntunggg']
23965,23965,tanyangkan,['tanyangkan'],tanyangkan,id,['tanyangkan'],['tanyangkan'],['tanyangkan'],['tanyangkan'],"[('tanyangkan', 'NN')]","[('tanyangkan', 'n')]",['tanyangkan']
23966,23966,fui,['fui'],fui,mw,['fui'],['fui'],['fui'],['fui'],"[('fui', 'NN')]","[('fui', 'n')]",['fui']
23967,23967,sujito,['sujito'],sujito,it,['sujito'],['sujito'],['sujito'],['sujito'],"[('sujito', 'NN')]","[('sujito', 'n')]",['sujito']
23968,23968,djati,['djati'],djati,sq,['djati'],['djati'],['djati'],['djati'],"[('djati', 'NN')]","[('djati', 'n')]",['djati']
23970,23970,leni,['leni'],leni,hr,['leni'],['leni'],['leni'],['leni'],"[('leni', 'NN')]","[('leni', 'n')]",['leni']
23971,23971,berlamganan,['berlamganan'],berlamganan,de,['berlamganan'],['berlamganan'],['berlamganan'],['berlamganan'],"[('berlamganan', 'NN')]","[('berlamganan', 'n')]",['berlamganan']
23972,23972,trouma,['trouma'],trouma,fr,['trouma'],['trouma'],['trouma'],['trouma'],"[('trouma', 'NN')]","[('trouma', 'n')]",['trouma']
23973,23973,ulng,['ulng'],ulng,zh,['ulng'],['ulng'],['ulng'],['ulng'],"[('ulng', 'NN')]","[('ulng', 'n')]",['ulng']
23974,23974,modi,['modi'],modi,it,['modi'],['modi'],['modi'],['modi'],"[('modi', 'NN')]","[('modi', 'n')]",['modi']
23975,23975,donlawd,['donlawd'],donlawd,cy,['donlawd'],['donlawd'],['donlawd'],['donlawd'],"[('donlawd', 'NN')]","[('donlawd', 'n')]",['donlawd']
23976,23976,trlewat,['trlewat'],trlewat,ia,['trlewat'],['trlewat'],['trlewat'],['trlewat'],"[('trlewat', 'NN')]","[('trlewat', 'n')]",['trlewat']
23977,23977,dichanel,['dichanel'],dichanel,nl,['dichanel'],['dichanel'],['dichanel'],['dichanel'],"[('dichanel', 'NN')]","[('dichanel', 'n')]",['dichanel']
23978,23978,canell,['canell'],canell,it,['canell'],['canell'],['canell'],['canell'],"[('canell', 'NN')]","[('canell', 'n')]",['canell']
23980,23980,smw,['smw'],smw,ar,['smw'],['smw'],['smw'],['smw'],"[('smw', 'NN')]","[('smw', 'n')]",['smw']
23981,23981,pemakaianya,['pemakaianya'],pemakaianya,id,['pemakaianya'],['pemakaianya'],['pemakaianya'],['pemakaianya'],"[('pemakaianya', 'NN')]","[('pemakaianya', 'n')]",['pemakaianya']
23982,23982,mda,['mda'],mda,ce,['mda'],['mda'],['mda'],['mda'],"[('mda', 'NN')]","[('mda', 'n')]",['mda']
23984,23984,gaksah,['gaksah'],gaksah,fi,['gaksah'],['gaksah'],['gaksah'],['gaksah'],"[('gaksah', 'NN')]","[('gaksah', 'n')]",['gaksah']
23985,23985,cintaa,['cintaa'],cintaa,fi,['cintaa'],['cintaa'],['cintaa'],['cintaa'],"[('cintaa', 'NN')]","[('cintaa', 'n')]",['cintaa']
23986,23986,lempot,['lempot'],lempot,de,['lempot'],['lempot'],['lempot'],['lempot'],"[('lempot', 'NN')]","[('lempot', 'n')]",['lempot']
23987,23987,ebid,['ebid'],ebid,es,['ebid'],['ebid'],['ebid'],['ebid'],"[('ebid', 'NN')]","[('ebid', 'n')]",['ebid']
23988,23988,haiu,['haiu'],haiu,ro,['haiu'],['haiu'],['haiu'],['haiu'],"[('haiu', 'NN')]","[('haiu', 'n')]",['haiu']
23992,23992,kbntu,['kbntu'],kbntu,su,['kbntu'],['kbntu'],['kbntu'],['kbntu'],"[('kbntu', 'NN')]","[('kbntu', 'n')]",['kbntu']
23993,23993,piko,['piko'],piko,vo,['piko'],['piko'],['piko'],['piko'],"[('piko', 'NN')]","[('piko', 'n')]",['piko']
23994,23994,fanesa,['fanesa'],fanesa,ca,['fanesa'],['fanesa'],['fanesa'],['fanesa'],"[('fanesa', 'NN')]","[('fanesa', 'n')]",['fanesa']
23995,23995,ijin,['ijin'],ijin,jv,['ijin'],['ijin'],['ijin'],['ijin'],"[('ijin', 'NN')]","[('ijin', 'n')]",['ijin']
23996,23996,reomendasi,['reomendasi'],reomendasi,sq,['reomendasi'],['reomendasi'],['reomendasi'],['reomendasi'],"[('reomendasi', 'NN')]","[('reomendasi', 'n')]",['reomendasi']
23997,23997,xiomi,['xiomi'],xiomi,it,['xiomi'],['xiomi'],['xiomi'],['xiomi'],"[('xiomi', 'NN')]","[('xiomi', 'n')]",['xiomi']
23999,23999,beritau,['beritau'],beritau,id,['beritau'],['beritau'],['beritau'],['beritau'],"[('beritau', 'NN')]","[('beritau', 'n')]",['beritau']
24003,24003,astga,['astga'],astga,be,['astga'],['astga'],['astga'],['astga'],"[('astga', 'NN')]","[('astga', 'n')]",['astga']
24004,24004,sctp,['sctp'],sctp,zh,['sctp'],['sctp'],['sctp'],['sctp'],"[('sctp', 'NN')]","[('sctp', 'n')]",['sctp']
24006,24006,jhosss,['jhosss'],jhosss,de,['jhosss'],['jhosss'],['jhosss'],['jhosss'],"[('jhosss', 'NN')]","[('jhosss', 'n')]",['jhosss']
24007,24007,talita,['talita'],talita,sk,['talita'],['talita'],['talita'],['talita'],"[('talita', 'NN')]","[('talita', 'n')]",['talita']
24008,24008,bianto,['bianto'],bianto,it,['bianto'],['bianto'],['bianto'],['bianto'],"[('bianto', 'NN')]","[('bianto', 'n')]",['bianto']
24009,24009,sqr,['sqr'],sqr,es,['sqr'],['sqr'],['sqr'],['sqr'],"[('sqr', 'NN')]","[('sqr', 'n')]",['sqr']
24010,24010,joox,['joox'],joox,lt,['joox'],['joox'],['joox'],['joox'],"[('joox', 'NN')]","[('joox', 'n')]",['joox']
24012,24012,lengkapin,['lengkapin'],lengkapin,id,['lengkapin'],['lengkapin'],['lengkapin'],['lengkapin'],"[('lengkapin', 'NN')]","[('lengkapin', 'n')]",['lengkapin']
24015,24015,eddy,['eddy'],eddy,fr,['eddy'],['eddy'],['eddy'],['eddy'],"[('eddy', 'NN')]","[('eddy', 'n')]",['eddy']
24018,24018,kiss,['kiss'],kiss,nl,['kiss'],['kiss'],['kiss'],['kiss'],"[('kiss', 'NN')]","[('kiss', 'n')]",['kiss']
24020,24020,bintqng,['bintqng'],bintqng,my,['bintqng'],['bintqng'],['bintqng'],['bintqng'],"[('bintqng', 'NN')]","[('bintqng', 'n')]",['bintqng']
24021,24021,tulisnnya,['tulisnnya'],tulisnnya,id,['tulisnnya'],['tulisnnya'],['tulisnnya'],['tulisnnya'],"[('tulisnnya', 'NN')]","[('tulisnnya', 'n')]",['tulisnnya']
24023,24023,suukaa,['suukaa'],suukaa,fi,['suukaa'],['suukaa'],['suukaa'],['suukaa'],"[('suukaa', 'NN')]","[('suukaa', 'n')]",['suukaa']
24024,24024,tamayo,['tamayo'],tamayo,es,['tamayo'],['tamayo'],['tamayo'],['tamayo'],"[('tamayo', 'NN')]","[('tamayo', 'n')]",['tamayo']
24026,24026,bangrut,['bangrut'],bangrut,cy,['bangrut'],['bangrut'],['bangrut'],['bangrut'],"[('bangrut', 'NN')]","[('bangrut', 'n')]",['bangrut']
24027,24027,telvon,['telvon'],telvon,de,['telvon'],['telvon'],['telvon'],['telvon'],"[('telvon', 'NN')]","[('telvon', 'n')]",['telvon']
24028,24028,unt,['unt'],unt,de,['unt'],['unt'],['unt'],['unt'],"[('unt', 'NN')]","[('unt', 'n')]",['unt']
24029,24029,bntmgnya,['bntmgnya'],bntmgnya,id,['bntmgnya'],['bntmgnya'],['bntmgnya'],['bntmgnya'],"[('bntmgnya', 'NN')]","[('bntmgnya', 'n')]",['bntmgnya']
24031,24031,dibantuin,['dibantuin'],dibantuin,lv,['dibantuin'],['dibantuin'],['dibantuin'],['dibantuin'],"[('dibantuin', 'NN')]","[('dibantuin', 'n')]",['dibantuin']
24032,24032,labiq,['labiq'],labiq,ar,['labiq'],['labiq'],['labiq'],['labiq'],"[('labiq', 'NN')]","[('labiq', 'n')]",['labiq']
24033,24033,hardianto,['hardianto'],hardianto,it,['hardianto'],['hardianto'],['hardianto'],['hardianto'],"[('hardianto', 'NN')]","[('hardianto', 'n')]",['hardianto']
24035,24035,slot,['slot'],slot,it,['slot'],['slot'],['slot'],['slot'],"[('slot', 'NN')]","[('slot', 'n')]",['slot']
24036,24036,lasdiwijaya,['lasdiwijaya'],lasdiwijaya,id,['lasdiwijaya'],['lasdiwijaya'],['lasdiwijaya'],['lasdiwijaya'],"[('lasdiwijaya', 'NN')]","[('lasdiwijaya', 'n')]",['lasdiwijaya']
24038,24038,gss,['gss'],gss,th,['gss'],['gss'],['gss'],['gss'],"[('gss', 'NN')]","[('gss', 'n')]",['g']
24039,24039,onlain,['onlain'],onlain,et,['onlain'],['onlain'],['onlain'],['onlain'],"[('onlain', 'NN')]","[('onlain', 'n')]",['onlain']
24041,24041,alipa,['alipa'],alipa,es,['alipa'],['alipa'],['alipa'],['alipa'],"[('alipa', 'NN')]","[('alipa', 'n')]",['alipa']
24042,24042,tetepi,['tetepi'],tetepi,de,['tetepi'],['tetepi'],['tetepi'],['tetepi'],"[('tetepi', 'NN')]","[('tetepi', 'n')]",['tetepi']
24044,24044,alyana,['alyana'],alyana,nl,['alyana'],['alyana'],['alyana'],['alyana'],"[('alyana', 'NN')]","[('alyana', 'n')]",['alyana']
24045,24045,sanaa,['sanaa'],sanaa,fi,['sanaa'],['sanaa'],['sanaa'],['sanaa'],"[('sanaa', 'NN')]","[('sanaa', 'n')]",['sanaa']
24046,24046,mnyenangkn,['mnyenangkn'],mnyenangkn,jv,['mnyenangkn'],['mnyenangkn'],['mnyenangkn'],['mnyenangkn'],"[('mnyenangkn', 'NN')]","[('mnyenangkn', 'n')]",['mnyenangkn']
