,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
1906,1906,silputra,['silputra'],silputra,id,['silputra'],['silputra'],['silputra'],['silputra'],"[('silputra', 'NN')]","[('silputra', 'n')]",['silputra']
1911,1911,enjel,['enjel'],enjel,id,['enjel'],['enjel'],['enjel'],['enjel'],"[('enjel', 'NN')]","[('enjel', 'n')]",['enjel']
1919,1919,ulasnnya,['ulasnnya'],ulasnnya,id,['ulasnnya'],['ulasnnya'],['ulasnnya'],['ulasnnya'],"[('ulasnnya', 'NN')]","[('ulasnnya', 'n')]",['ulasnnya']
1925,1925,sekarnag,['sekarnag'],sekarnag,id,['sekarnag'],['sekarnag'],['sekarnag'],['sekarnag'],"[('sekarnag', 'NN')]","[('sekarnag', 'n')]",['sekarnag']
1934,1934,syaidinna,['syaidinna'],syaidinna,id,['syaidinna'],['syaidinna'],['syaidinna'],['syaidinna'],"[('syaidinna', 'NN')]","[('syaidinna', 'n')]",['syaidinna']
1942,1942,updetnya,['updetnya'],updetnya,id,['updetnya'],['updetnya'],['updetnya'],['updetnya'],"[('updetnya', 'NN')]","[('updetnya', 'n')]",['updetnya']
1946,1946,gadirumah,['gadirumah'],gadirumah,id,['gadirumah'],['gadirumah'],['gadirumah'],['gadirumah'],"[('gadirumah', 'NN')]","[('gadirumah', 'n')]",['gadirumah']
1951,1951,emaknya,['emaknya'],emaknya,id,['emaknya'],['emaknya'],['emaknya'],['emaknya'],"[('emaknya', 'NN')]","[('emaknya', 'n')]",['emaknya']
1962,1962,widiatmoko,['widiatmoko'],widiatmoko,id,['widiatmoko'],['widiatmoko'],['widiatmoko'],['widiatmoko'],"[('widiatmoko', 'NN')]","[('widiatmoko', 'n')]",['widiatmoko']
1973,1973,evennya,['evennya'],evennya,id,['evennya'],['evennya'],['evennya'],['evennya'],"[('evennya', 'NN')]","[('evennya', 'n')]",['evennya']
1997,1997,trimah,['trimah'],trimah,id,['trimah'],['trimah'],['trimah'],['trimah'],"[('trimah', 'NN')]","[('trimah', 'n')]",['trimah']
2032,2032,fildzah,['fildzah'],fildzah,id,['fildzah'],['fildzah'],['fildzah'],['fildzah'],"[('fildzah', 'NN')]","[('fildzah', 'n')]",['fildzah']
2037,2037,bisah,['bisah'],bisah,id,['bisah'],['bisah'],['bisah'],['bisah'],"[('bisah', 'NN')]","[('bisah', 'n')]",['bisah']
2039,2039,bntangnya,['bntangnya'],bntangnya,id,['bntangnya'],['bntangnya'],['bntangnya'],['bntangnya'],"[('bntangnya', 'NN')]","[('bntangnya', 'n')]",['bntangnya']
2100,2100,kecewaaaaaa,['kecewaaaaaa'],kecewaaaaaa,id,['kecewaaaaaa'],['kecewaaaaaa'],['kecewaaaaaa'],['kecewaaaaaa'],"[('kecewaaaaaa', 'NN')]","[('kecewaaaaaa', 'n')]",['kecewaaaaaa']
2103,2103,agusdarma,['agusdarma'],agusdarma,id,['agusdarma'],['agusdarma'],['agusdarma'],['agusdarma'],"[('agusdarma', 'NN')]","[('agusdarma', 'n')]",['agusdarma']
2119,2119,cayaramba,['cayaramba'],cayaramba,id,['cayaramba'],['cayaramba'],['cayaramba'],['cayaramba'],"[('cayaramba', 'NN')]","[('cayaramba', 'n')]",['cayaramba']
2125,2125,gemenya,['gemenya'],gemenya,id,['gemenya'],['gemenya'],['gemenya'],['gemenya'],"[('gemenya', 'NN')]","[('gemenya', 'n')]",['gemenya']
2133,2133,lyak,['lyak'],lyak,id,['lyak'],['lyak'],['lyak'],['lyak'],"[('lyak', 'NN')]","[('lyak', 'n')]",['lyak']
2137,2137,napisah,['napisah'],napisah,id,['napisah'],['napisah'],['napisah'],['napisah'],"[('napisah', 'NN')]","[('napisah', 'n')]",['napisah']
2143,2143,langgananya,['langgananya'],langgananya,id,['langgananya'],['langgananya'],['langgananya'],['langgananya'],"[('langgananya', 'NN')]","[('langgananya', 'n')]",['langgananya']
2164,2164,kluarga,['kluarga'],kluarga,id,['kluarga'],['kluarga'],['kluarga'],['kluarga'],"[('kluarga', 'NN')]","[('kluarga', 'n')]",['kluarga']
2187,2187,bermangfaat,['bermangfaat'],bermangfaat,id,['bermangfaat'],['bermangfaat'],['bermangfaat'],['bermangfaat'],"[('bermangfaat', 'NN')]","[('bermangfaat', 'n')]",['bermangfaat']
2190,2190,dambut,['dambut'],dambut,id,['dambut'],['dambut'],['dambut'],['dambut'],"[('dambut', 'NN')]","[('dambut', 'n')]",['dambut']
2208,2208,siswati,['siswati'],siswati,id,['siswati'],['siswati'],['siswati'],['siswati'],"[('siswati', 'NN')]","[('siswati', 'n')]",['siswati']
2211,2211,cannelnya,['cannelnya'],cannelnya,id,['cannelnya'],['cannelnya'],['cannelnya'],['cannelnya'],"[('cannelnya', 'NN')]","[('cannelnya', 'n')]",['cannelnya']
2218,2218,shalihin,['shalihin'],shalihin,id,['shalihin'],['shalihin'],['shalihin'],['shalihin'],"[('shalihin', 'NN')]","[('shalihin', 'n')]",['shalihin']
2221,2221,sctvnya,['sctvnya'],sctvnya,id,['sctvnya'],['sctvnya'],['sctvnya'],['sctvnya'],"[('sctvnya', 'NN')]","[('sctvnya', 'n')]",['sctvnya']
2222,2222,pallarangan,['pallarangan'],pallarangan,id,['pallarangan'],['pallarangan'],['pallarangan'],['pallarangan'],"[('pallarangan', 'NN')]","[('pallarangan', 'n')]",['pallarangan']
2254,2254,loginnya,['loginnya'],loginnya,id,['loginnya'],['loginnya'],['loginnya'],['loginnya'],"[('loginnya', 'NN')]","[('loginnya', 'n')]",['loginnya']
2290,2290,airlangga,['airlangga'],airlangga,id,['airlangga'],['airlangga'],['airlangga'],['airlangga'],"[('airlangga', 'NN')]","[('airlangga', 'n')]",['airlangga']
2293,2293,luamayanlah,['luamayanlah'],luamayanlah,id,['luamayanlah'],['luamayanlah'],['luamayanlah'],['luamayanlah'],"[('luamayanlah', 'NN')]","[('luamayanlah', 'n')]",['luamayanlah']
2308,2308,permatasari,['permatasari'],permatasari,id,['permatasari'],['permatasari'],['permatasari'],['permatasari'],"[('permatasari', 'NN')]","[('permatasari', 'n')]",['permatasari']
2314,2314,bagusbagus,['bagusbagus'],bagusbagus,id,['bagusbagus'],['bagusbagus'],['bagusbagus'],['bagusbagus'],"[('bagusbagus', 'NN')]","[('bagusbagus', 'n')]",['bagusbagus']
2328,2328,revandraputra,['revandraputra'],revandraputra,id,['revandraputra'],['revandraputra'],['revandraputra'],['revandraputra'],"[('revandraputra', 'NN')]","[('revandraputra', 'n')]",['revandraputra']
2330,2330,seblmnya,['seblmnya'],seblmnya,id,['seblmnya'],['seblmnya'],['seblmnya'],['seblmnya'],"[('seblmnya', 'NN')]","[('seblmnya', 'n')]",['seblmnya']
2345,2345,numbernya,['numbernya'],numbernya,id,['numbernya'],['numbernya'],['numbernya'],['numbernya'],"[('numbernya', 'NN')]","[('numbernya', 'n')]",['numbernya']
2366,2366,suryaningsih,['suryaningsih'],suryaningsih,id,['suryaningsih'],['suryaningsih'],['suryaningsih'],['suryaningsih'],"[('suryaningsih', 'NN')]","[('suryaningsih', 'n')]",['suryaningsih']
2380,2380,aliansyah,['aliansyah'],aliansyah,id,['aliansyah'],['aliansyah'],['aliansyah'],['aliansyah'],"[('aliansyah', 'NN')]","[('aliansyah', 'n')]",['aliansyah']
2393,2393,kemanamana,['kemanamana'],kemanamana,id,['kemanamana'],['kemanamana'],['kemanamana'],['kemanamana'],"[('kemanamana', 'NN')]","[('kemanamana', 'n')]",['kemanamana']
2408,2408,afrilangga,['afrilangga'],afrilangga,id,['afrilangga'],['afrilangga'],['afrilangga'],['afrilangga'],"[('afrilangga', 'NN')]","[('afrilangga', 'n')]",['afrilangga']
2428,2428,dibkasih,['dibkasih'],dibkasih,id,['dibkasih'],['dibkasih'],['dibkasih'],['dibkasih'],"[('dibkasih', 'NN')]","[('dibkasih', 'n')]",['dibkasih']
2453,2453,prank,['prank'],prank,id,['prank'],['prank'],['prank'],['prank'],"[('prank', 'NN')]","[('prank', 'n')]",['prank']
2461,2461,sampahh,['sampahh'],sampahh,id,['sampahh'],['sampahh'],['sampahh'],['sampahh'],"[('sampahh', 'NN')]","[('sampahh', 'n')]",['sampahh']
2466,2466,kembangin,['kembangin'],kembangin,id,['kembangin'],['kembangin'],['kembangin'],['kembangin'],"[('kembangin', 'NN')]","[('kembangin', 'n')]",['kembangin']
2497,2497,chanelnya,['chanelnya'],chanelnya,id,['chanelnya'],['chanelnya'],['chanelnya'],['chanelnya'],"[('chanelnya', 'NN')]","[('chanelnya', 'n')]",['chanelnya']
2500,2500,atan,['atan'],atan,id,['atan'],['atan'],['atan'],['atan'],"[('atan', 'NN')]","[('atan', 'n')]",['atan']
2515,2515,aplikasikasi,['aplikasikasi'],aplikasikasi,id,['aplikasikasi'],['aplikasikasi'],['aplikasikasi'],['aplikasikasi'],"[('aplikasikasi', 'NN')]","[('aplikasikasi', 'n')]",['aplikasikasi']
2521,2521,gajelasss,['gajelasss'],gajelasss,id,['gajelasss'],['gajelasss'],['gajelasss'],['gajelasss'],"[('gajelasss', 'NN')]","[('gajelasss', 'n')]",['gajelasss']
2563,2563,alnya,['alnya'],alnya,id,['alnya'],['alnya'],['alnya'],['alnya'],"[('alnya', 'NN')]","[('alnya', 'n')]",['alnya']
2565,2565,membantuh,['membantuh'],membantuh,id,['membantuh'],['membantuh'],['membantuh'],['membantuh'],"[('membantuh', 'NN')]","[('membantuh', 'n')]",['membantuh']
2573,2573,bertanyak,['bertanyak'],bertanyak,id,['bertanyak'],['bertanyak'],['bertanyak'],['bertanyak'],"[('bertanyak', 'NN')]","[('bertanyak', 'n')]",['bertanyak']
2581,2581,komennya,['komennya'],komennya,id,['komennya'],['komennya'],['komennya'],['komennya'],"[('komennya', 'NN')]","[('komennya', 'n')]",['komennya']
2585,2585,shedulnya,['shedulnya'],shedulnya,id,['shedulnya'],['shedulnya'],['shedulnya'],['shedulnya'],"[('shedulnya', 'NN')]","[('shedulnya', 'n')]",['shedulnya']
2589,2589,ngeluarin,['ngeluarin'],ngeluarin,id,['ngeluarin'],['ngeluarin'],['ngeluarin'],['ngeluarin'],"[('ngeluarin', 'NN')]","[('ngeluarin', 'n')]",['ngeluarin']
2599,2599,putranto,['putranto'],putranto,id,['putranto'],['putranto'],['putranto'],['putranto'],"[('putranto', 'NN')]","[('putranto', 'n')]",['putranto']
2617,2617,purwo,['purwo'],purwo,id,['purwo'],['purwo'],['purwo'],['purwo'],"[('purwo', 'NN')]","[('purwo', 'n')]",['purwo']
2618,2618,jiwah,['jiwah'],jiwah,id,['jiwah'],['jiwah'],['jiwah'],['jiwah'],"[('jiwah', 'NN')]","[('jiwah', 'n')]",['jiwah']
2621,2621,aprilianingsih,['aprilianingsih'],aprilianingsih,id,['aprilianingsih'],['aprilianingsih'],['aprilianingsih'],['aprilianingsih'],"[('aprilianingsih', 'NN')]","[('aprilianingsih', 'n')]",['aprilianingsih']
2623,2623,rejikinya,['rejikinya'],rejikinya,id,['rejikinya'],['rejikinya'],['rejikinya'],['rejikinya'],"[('rejikinya', 'NN')]","[('rejikinya', 'n')]",['rejikinya']
2632,2632,hermansyah,['hermansyah'],hermansyah,id,['hermansyah'],['hermansyah'],['hermansyah'],['hermansyah'],"[('hermansyah', 'NN')]","[('hermansyah', 'n')]",['hermansyah']
2633,2633,jajang,['jajang'],jajang,id,['jajang'],['jajang'],['jajang'],['jajang'],"[('jajang', 'NN')]","[('jajang', 'n')]",['jajang']
2671,2671,luarr,['luarr'],luarr,id,['luarr'],['luarr'],['luarr'],['luarr'],"[('luarr', 'NN')]","[('luarr', 'n')]",['luarr']
2674,2674,bagussih,['bagussih'],bagussih,id,['bagussih'],['bagussih'],['bagussih'],['bagussih'],"[('bagussih', 'NN')]","[('bagussih', 'n')]",['bagussih']
2694,2694,maswatu,['maswatu'],maswatu,id,['maswatu'],['maswatu'],['maswatu'],['maswatu'],"[('maswatu', 'NN')]","[('maswatu', 'n')]",['maswatu']
2699,2699,pembanyaran,['pembanyaran'],pembanyaran,id,['pembanyaran'],['pembanyaran'],['pembanyaran'],['pembanyaran'],"[('pembanyaran', 'NN')]","[('pembanyaran', 'n')]",['pembanyaran']
2704,2704,setiabudi,['setiabudi'],setiabudi,id,['setiabudi'],['setiabudi'],['setiabudi'],['setiabudi'],"[('setiabudi', 'NN')]","[('setiabudi', 'n')]",['setiabudi']
2715,2715,nggak,['nggak'],nggak,id,['nggak'],['nggak'],['nggak'],['nggak'],"[('nggak', 'NN')]","[('nggak', 'n')]",['nggak']
2720,2720,trimkasih,['trimkasih'],trimkasih,id,['trimkasih'],['trimkasih'],['trimkasih'],['trimkasih'],"[('trimkasih', 'NN')]","[('trimkasih', 'n')]",['trimkasih']
2723,2723,kasimo,['kasimo'],kasimo,id,['kasimo'],['kasimo'],['kasimo'],['kasimo'],"[('kasimo', 'NN')]","[('kasimo', 'n')]",['kasimo']
2735,2735,iklannnya,['iklannnya'],iklannnya,id,['iklannnya'],['iklannnya'],['iklannnya'],['iklannnya'],"[('iklannnya', 'NN')]","[('iklannnya', 'n')]",['iklannnya']
2745,2745,igenidulawas,['igenidulawas'],igenidulawas,id,['igenidulawas'],['igenidulawas'],['igenidulawas'],['igenidulawas'],"[('igenidulawas', 'NN')]","[('igenidulawas', 'n')]",['igenidulawas']
2748,2748,murniah,['murniah'],murniah,id,['murniah'],['murniah'],['murniah'],['murniah'],"[('murniah', 'NN')]","[('murniah', 'n')]",['murniah']
2766,2766,ditanyangkan,['ditanyangkan'],ditanyangkan,id,['ditanyangkan'],['ditanyangkan'],['ditanyangkan'],['ditanyangkan'],"[('ditanyangkan', 'NN')]","[('ditanyangkan', 'n')]",['ditanyangkan']
2771,2771,mendonlotlih,['mendonlotlih'],mendonlotlih,id,['mendonlotlih'],['mendonlotlih'],['mendonlotlih'],['mendonlotlih'],"[('mendonlotlih', 'NN')]","[('mendonlotlih', 'n')]",['mendonlotlih']
2806,2806,ngedukung,['ngedukung'],ngedukung,id,['ngedukung'],['ngedukung'],['ngedukung'],['ngedukung'],"[('ngedukung', 'NN')]","[('ngedukung', 'n')]",['ngedukung']
2817,2817,anggia,['anggia'],anggia,id,['anggia'],['anggia'],['anggia'],['anggia'],"[('anggia', 'NN')]","[('anggia', 'n')]",['anggia']
2819,2819,bgusnya,['bgusnya'],bgusnya,id,['bgusnya'],['bgusnya'],['bgusnya'],['bgusnya'],"[('bgusnya', 'NN')]","[('bgusnya', 'n')]",['bgusnya']
2828,2828,farah,['farah'],farah,id,['farah'],['farah'],['farah'],['farah'],"[('farah', 'NN')]","[('farah', 'n')]",['farah']
2850,2850,komah,['komah'],komah,id,['komah'],['komah'],['komah'],['komah'],"[('komah', 'NN')]","[('komah', 'n')]",['komah']
2851,2851,jringan,['jringan'],jringan,id,['jringan'],['jringan'],['jringan'],['jringan'],"[('jringan', 'NN')]","[('jringan', 'n')]",['jringan']
2859,2859,mksih,['mksih'],mksih,id,['mksih'],['mksih'],['mksih'],['mksih'],"[('mksih', 'NN')]","[('mksih', 'n')]",['mksih']
2866,2866,soalnyakan,['soalnyakan'],soalnyakan,id,['soalnyakan'],['soalnyakan'],['soalnyakan'],['soalnyakan'],"[('soalnyakan', 'NN')]","[('soalnyakan', 'n')]",['soalnyakan']
2875,2875,ghaisan,['ghaisan'],ghaisan,id,['ghaisan'],['ghaisan'],['ghaisan'],['ghaisan'],"[('ghaisan', 'NN')]","[('ghaisan', 'n')]",['ghaisan']
2878,2878,baguskeren,['baguskeren'],baguskeren,id,['baguskeren'],['baguskeren'],['baguskeren'],['baguskeren'],"[('baguskeren', 'NNS')]","[('baguskeren', 'n')]",['baguskeren']
2879,2879,kotangcewet,['kotangcewet'],kotangcewet,id,['kotangcewet'],['kotangcewet'],['kotangcewet'],['kotangcewet'],"[('kotangcewet', 'NN')]","[('kotangcewet', 'n')]",['kotangcewet']
2882,2882,makeknya,['makeknya'],makeknya,id,['makeknya'],['makeknya'],['makeknya'],['makeknya'],"[('makeknya', 'NN')]","[('makeknya', 'n')]",['makeknya']
2889,2889,mamennya,['mamennya'],mamennya,id,['mamennya'],['mamennya'],['mamennya'],['mamennya'],"[('mamennya', 'NN')]","[('mamennya', 'n')]",['mamennya']
2896,2896,siapatau,['siapatau'],siapatau,id,['siapatau'],['siapatau'],['siapatau'],['siapatau'],"[('siapatau', 'NN')]","[('siapatau', 'n')]",['siapatau']
2898,2898,tegarmaulana,['tegarmaulana'],tegarmaulana,id,['tegarmaulana'],['tegarmaulana'],['tegarmaulana'],['tegarmaulana'],"[('tegarmaulana', 'NN')]","[('tegarmaulana', 'n')]",['tegarmaulana']
2907,2907,menginstal,['menginstal'],menginstal,id,['menginstal'],['menginstal'],['menginstal'],['menginstal'],"[('menginstal', 'NN')]","[('menginstal', 'n')]",['menginstal']
2939,2939,talaohu,['talaohu'],talaohu,id,['talaohu'],['talaohu'],['talaohu'],['talaohu'],"[('talaohu', 'NN')]","[('talaohu', 'n')]",['talaohu']
2956,2956,udah,['udah'],udah,id,['udah'],['udah'],['udah'],['udah'],"[('udah', 'NN')]","[('udah', 'n')]",['udah']
2957,2957,digunainnya,['digunainnya'],digunainnya,id,['digunainnya'],['digunainnya'],['digunainnya'],['digunainnya'],"[('digunainnya', 'NN')]","[('digunainnya', 'n')]",['digunainnya']
2960,2960,robibah,['robibah'],robibah,id,['robibah'],['robibah'],['robibah'],['robibah'],"[('robibah', 'NN')]","[('robibah', 'n')]",['robibah']
2963,2963,plihan,['plihan'],plihan,id,['plihan'],['plihan'],['plihan'],['plihan'],"[('plihan', 'NN')]","[('plihan', 'n')]",['plihan']
2970,2970,kapanpunsesempetnya,['kapanpunsesempetnya'],kapanpunsesempetnya,id,['kapanpunsesempetnya'],['kapanpunsesempetnya'],['kapanpunsesempetnya'],['kapanpunsesempetnya'],"[('kapanpunsesempetnya', 'NN')]","[('kapanpunsesempetnya', 'n')]",['kapanpunsesempetnya']
2974,2974,diperbaiku,['diperbaiku'],diperbaiku,id,['diperbaiku'],['diperbaiku'],['diperbaiku'],['diperbaiku'],"[('diperbaiku', 'NN')]","[('diperbaiku', 'n')]",['diperbaiku']
2988,2988,sbelumnya,['sbelumnya'],sbelumnya,id,['sbelumnya'],['sbelumnya'],['sbelumnya'],['sbelumnya'],"[('sbelumnya', 'NN')]","[('sbelumnya', 'n')]",['sbelumnya']
3000,3000,hlilinta,['hlilinta'],hlilinta,id,['hlilinta'],['hlilinta'],['hlilinta'],['hlilinta'],"[('hlilinta', 'NN')]","[('hlilinta', 'n')]",['hlilinta']
3002,3002,pemberitahuanta,['pemberitahuanta'],pemberitahuanta,id,['pemberitahuanta'],['pemberitahuanta'],['pemberitahuanta'],['pemberitahuanta'],"[('pemberitahuanta', 'NN')]","[('pemberitahuanta', 'n')]",['pemberitahuanta']
3008,3008,rosyidin,['rosyidin'],rosyidin,id,['rosyidin'],['rosyidin'],['rosyidin'],['rosyidin'],"[('rosyidin', 'NN')]","[('rosyidin', 'n')]",['rosyidin']
3009,3009,menanginnya,['menanginnya'],menanginnya,id,['menanginnya'],['menanginnya'],['menanginnya'],['menanginnya'],"[('menanginnya', 'NN')]","[('menanginnya', 'n')]",['menanginnya']
3017,3017,smuanya,['smuanya'],smuanya,id,['smuanya'],['smuanya'],['smuanya'],['smuanya'],"[('smuanya', 'NN')]","[('smuanya', 'n')]",['smuanya']
3019,3019,kssih,['kssih'],kssih,id,['kssih'],['kssih'],['kssih'],['kssih'],"[('kssih', 'NN')]","[('kssih', 'n')]",['kssih']
3020,3020,mkasiii,['mkasiii'],mkasiii,id,['mkasiii'],['mkasiii'],['mkasiii'],['mkasiii'],"[('mkasiii', 'NN')]","[('mkasiii', 'n')]",['mkasiii']
3035,3035,duluan,['duluan'],duluan,id,['duluan'],['duluan'],['duluan'],['duluan'],"[('duluan', 'NN')]","[('duluan', 'n')]",['duluan']
3042,3042,kiansantang,['kiansantang'],kiansantang,id,['kiansantang'],['kiansantang'],['kiansantang'],['kiansantang'],"[('kiansantang', 'NN')]","[('kiansantang', 'n')]",['kiansantang']
3055,3055,darakor,['darakor'],darakor,id,['darakor'],['darakor'],['darakor'],['darakor'],"[('darakor', 'NN')]","[('darakor', 'n')]",['darakor']
3064,3064,labantu,['labantu'],labantu,id,['labantu'],['labantu'],['labantu'],['labantu'],"[('labantu', 'NN')]","[('labantu', 'n')]",['labantu']
3075,3075,mahaputra,['mahaputra'],mahaputra,id,['mahaputra'],['mahaputra'],['mahaputra'],['mahaputra'],"[('mahaputra', 'NN')]","[('mahaputra', 'n')]",['mahaputra']
3081,3081,spanyol,['spanyol'],spanyol,id,['spanyol'],['spanyol'],['spanyol'],['spanyol'],"[('spanyol', 'NN')]","[('spanyol', 'n')]",['spanyol']
3100,3100,yaudahh,['yaudahh'],yaudahh,id,['yaudahh'],['yaudahh'],['yaudahh'],['yaudahh'],"[('yaudahh', 'NN')]","[('yaudahh', 'n')]",['yaudahh']
3109,3109,akutuh,['akutuh'],akutuh,id,['akutuh'],['akutuh'],['akutuh'],['akutuh'],"[('akutuh', 'NN')]","[('akutuh', 'n')]",['akutuh']
3116,3116,panyugu,['panyugu'],panyugu,id,['panyugu'],['panyugu'],['panyugu'],['panyugu'],"[('panyugu', 'NN')]","[('panyugu', 'n')]",['panyugu']
3123,3123,herningsih,['herningsih'],herningsih,id,['herningsih'],['herningsih'],['herningsih'],['herningsih'],"[('herningsih', 'NN')]","[('herningsih', 'n')]",['herningsih']
3124,3124,kembaliin,['kembaliin'],kembaliin,id,['kembaliin'],['kembaliin'],['kembaliin'],['kembaliin'],"[('kembaliin', 'NN')]","[('kembaliin', 'n')]",['kembaliin']
3140,3140,logingnya,['logingnya'],logingnya,id,['logingnya'],['logingnya'],['logingnya'],['logingnya'],"[('logingnya', 'NN')]","[('logingnya', 'n')]",['logingnya']
3146,3146,jumansyah,['jumansyah'],jumansyah,id,['jumansyah'],['jumansyah'],['jumansyah'],['jumansyah'],"[('jumansyah', 'NN')]","[('jumansyah', 'n')]",['jumansyah']
3147,3147,loginnyaaaaa,['loginnyaaaaa'],loginnyaaaaa,id,['loginnyaaaaa'],['loginnyaaaaa'],['loginnyaaaaa'],['loginnyaaaaa'],"[('loginnyaaaaa', 'NN')]","[('loginnyaaaaa', 'n')]",['loginnyaaaaa']
3155,3155,filemnya,['filemnya'],filemnya,id,['filemnya'],['filemnya'],['filemnya'],['filemnya'],"[('filemnya', 'NN')]","[('filemnya', 'n')]",['filemnya']
3164,3164,bingitsss,['bingitsss'],bingitsss,id,['bingitsss'],['bingitsss'],['bingitsss'],['bingitsss'],"[('bingitsss', 'NN')]","[('bingitsss', 'n')]",['bingitsss']
3181,3181,ramudi,['ramudi'],ramudi,id,['ramudi'],['ramudi'],['ramudi'],['ramudi'],"[('ramudi', 'NN')]","[('ramudi', 'n')]",['ramudi']
3193,3193,santang,['santang'],santang,id,['santang'],['santang'],['santang'],['santang'],"[('santang', 'NN')]","[('santang', 'n')]",['santang']
3221,3221,arafat,['arafat'],arafat,id,['arafat'],['arafat'],['arafat'],['arafat'],"[('arafat', 'NN')]","[('arafat', 'n')]",['arafat']
3227,3227,bngsad,['bngsad'],bngsad,id,['bngsad'],['bngsad'],['bngsad'],['bngsad'],"[('bngsad', 'NN')]","[('bngsad', 'n')]",['bngsad']
3235,3235,ntnnya,['ntnnya'],ntnnya,id,['ntnnya'],['ntnnya'],['ntnnya'],['ntnnya'],"[('ntnnya', 'NN')]","[('ntnnya', 'n')]",['ntnnya']
3241,3241,trimakasi,['trimakasi'],trimakasi,id,['trimakasi'],['trimakasi'],['trimakasi'],['trimakasi'],"[('trimakasi', 'NN')]","[('trimakasi', 'n')]",['trimakasi']
3255,3255,mendapatkqn,['mendapatkqn'],mendapatkqn,id,['mendapatkqn'],['mendapatkqn'],['mendapatkqn'],['mendapatkqn'],"[('mendapatkqn', 'NN')]","[('mendapatkqn', 'n')]",['mendapatkqn']
3265,3265,nasyahul,['nasyahul'],nasyahul,id,['nasyahul'],['nasyahul'],['nasyahul'],['nasyahul'],"[('nasyahul', 'NN')]","[('nasyahul', 'n')]",['nasyahul']
3271,3271,rctnnya,['rctnnya'],rctnnya,id,['rctnnya'],['rctnnya'],['rctnnya'],['rctnnya'],"[('rctnnya', 'NN')]","[('rctnnya', 'n')]",['rctnnya']
3279,3279,faraputri,['faraputri'],faraputri,id,['faraputri'],['faraputri'],['faraputri'],['faraputri'],"[('faraputri', 'NN')]","[('faraputri', 'n')]",['faraputri']
3297,3297,wahyuningsih,['wahyuningsih'],wahyuningsih,id,['wahyuningsih'],['wahyuningsih'],['wahyuningsih'],['wahyuningsih'],"[('wahyuningsih', 'NN')]","[('wahyuningsih', 'n')]",['wahyuningsih']
3327,3327,tayanganya,['tayanganya'],tayanganya,id,['tayanganya'],['tayanganya'],['tayanganya'],['tayanganya'],"[('tayanganya', 'NN')]","[('tayanganya', 'n')]",['tayanganya']
3330,3330,tingatkat,['tingatkat'],tingatkat,id,['tingatkat'],['tingatkat'],['tingatkat'],['tingatkat'],"[('tingatkat', 'NN')]","[('tingatkat', 'n')]",['tingatkat']
3335,3335,sekaliiiiiii,['sekaliiiiiii'],sekaliiiiiii,id,['sekaliiiiiii'],['sekaliiiiiii'],['sekaliiiiiii'],['sekaliiiiiii'],"[('sekaliiiiiii', 'NN')]","[('sekaliiiiiii', 'n')]",['sekaliiiiiii']
